timestamp,climber_state,observed_velocity,observed_height,queue_index

70723,0,0,0,13995

70728,0,0,0,13996

70733,0,0,0,13997

70738,0,0,0,13998

70743,0,0,0,13999

70748,0,0,0,14000

70753,0,0,0,14001

70758,0,0,0,14002

70763,0,0,0,14003

70768,0,0,0,14004

70773,0,0,0,14005

70778,0,0,0,14006

70783,0,0,0,14007

70788,0,0,0,14008

70793,0,0,0,14009

70798,0,0,0,14010

70803,0,0,0,14011

70808,0,0,0,14012

70813,0,0,0,14013

70818,0,0,0,14014

70823,0,0,0,14015

70828,0,0,0,14016

70833,0,0,0,14017

70838,0,0,0,14018

70843,0,0,0,14019

70848,0,0,0,14020

70853,0,0,0,14021

70858,0,0,0,14022

70863,0,0,0,14023

70868,0,0,0,14024

70873,0,0,0,14025

70878,0,0,0,14026

70883,0,0,0,14027

70888,0,0,0,14028

70893,0,0,0,14029

70898,0,0,0,14030

70903,0,0,0,14031

70908,0,0,0,14032

70913,0,0,0,14033

70918,0,0,0,14034

70923,0,0,0,14035

70928,0,0,0,14036

70933,0,0,0,14037

70938,0,0,0,14038

70943,0,0,0,14039

70948,0,0,0,14040

70953,0,0,0,14041

70958,0,0,0,14042

70963,0,0,0,14043

70968,0,0,0,14044

70973,0,0,0,14045

70978,0,0,0,14046

70983,0,0,0,14047

70988,0,0,0,14048

70993,0,0,0,14049

70998,0,0,0,14050

71003,0,0,0,14051

71008,0,0,0,14052

71013,0,0,0,14053

71018,0,0,0,14054

71023,0,0,0,14055

71028,0,0,0,14056

71033,0,0,0,14057

71038,0,0,0,14058

71043,0,0,0,14059

71048,0,0,0,14060

71053,0,0,0,14061

71058,0,0,0,14062

71063,0,0,0,14063

71068,0,0,0,14064

71073,0,0,0,14065

71078,0,0,0,14066

71083,0,0,0,14067

71088,0,0,0,14068

71093,0,0,0,14069

71098,0,0,0,14070

71103,0,0,0,14071

71108,0,0,0,14072

71113,0,0,0,14073

71118,0,0,0,14074

71123,0,0,0,14075

71128,0,0,0,14076

71133,0,0,0,14077

71138,0,0,0,14078

71143,0,0,0,14079

71148,0,0,0,14080

71153,0,0,0,14081

71158,0,0,0,14082

71163,0,0,0,14083

71168,0,0,0,14084

71173,0,0,0,14085

71178,0,0,0,14086

71183,0,0,0,14087

71188,0,0,0,14088

71193,0,0,0,14089

71198,0,0,0,14090

71203,0,0,0,14091

71208,0,0,0,14092

71213,0,0,0,14093

71218,0,0,0,14094

71223,0,0,0,14095

71228,0,0,0,14096

71233,0,0,0,14097

71238,0,0,0,14098

71243,0,0,0,14099

71248,0,0,0,14100

71253,0,0,0,14101

71258,0,0,0,14102

71263,0,0,0,14103

71268,0,0,0,14104

71273,0,0,0,14105

71278,0,0,0,14106

71283,0,0,0,14107

71288,0,0,0,14108

71293,0,0,0,14109

71298,0,0,0,14110

71303,0,0,0,14111

71308,0,0,0,14112

71313,0,0,0,14113

71318,0,0,0,14114

71323,0,0,0,14115

71328,0,0,0,14116

71333,0,0,0,14117

71338,0,0,0,14118

71343,0,0,0,14119

71348,0,0,0,14120

71353,0,0,0,14121

71358,0,0,0,14122

71363,0,0,0,14123

71368,0,0,0,14124

71373,0,0,0,14125

71378,0,0,0,14126

71383,0,0,0,14127

71388,0,0,0,14128

71393,0,0,0,14129

71398,0,0,0,14130

71403,0,0,0,14131

71408,0,0,0,14132

71413,0,0,0,14133

71418,0,0,0,14134

71423,0,0,0,14135

71428,0,0,0,14136

71433,0,0,0,14137

71438,0,0,0,14138

71443,0,0,0,14139

71448,0,0,0,14140

71453,0,0,0,14141

71458,0,0,0,14142

71463,0,0,0,14143

71468,0,0,0,14144

71473,0,0,0,14145

71478,0,0,0,14146

71483,0,0,0,14147

71488,0,0,0,14148

71493,0,0,0,14149

71498,0,0,0,14150

71503,0,0,0,14151

71508,0,0,0,14152

71513,0,0,0,14153

71518,0,0,0,14154

71523,0,0,0,14155

71528,0,0,0,14156

71533,0,0,0,14157

71538,0,0,0,14158

71543,0,0,0,14159

71548,0,0,0,14160

71553,0,0,0,14161

71558,0,0,0,14162

71563,0,0,0,14163

71568,0,0,0,14164

71573,0,0,0,14165

71578,0,0,0,14166

71583,0,0,0,14167

71588,0,0,0,14168

71593,0,0,0,14169

71598,0,0,0,14170

71603,0,0,0,14171

71608,0,0,0,14172

71613,0,0,0,14173

71618,0,0,0,14174

71623,0,0,0,14175

71628,0,0,0,14176

71633,0,0,0,14177

71638,0,0,0,14178

71643,0,0,0,14179

71648,0,0,0,14180

71653,0,0,0,14181

71658,0,0,0,14182

71663,0,0,0,14183

71668,0,0,0,14184

71673,0,0,0,14185

71678,0,0,0,14186

71683,0,0,0,14187

71688,0,0,0,14188

71693,0,0,0,14189

71698,0,0,0,14190

71703,0,0,0,14191

71708,0,0,0,14192

71713,0,0,0,14193

71718,0,0,0,14194

71723,0,0,0,14195

71728,0,0,0,14196

71733,0,0,0,14197

71738,0,0,0,14198

71743,0,0,0,14199

71748,0,0,0,14200

71753,0,0,0,14201

71758,0,0,0,14202

71763,0,0,0,14203

71768,0,0,0,14204

71773,0,0,0,14205

71778,0,0,0,14206

71783,0,0,0,14207

71788,0,0,0,14208

71793,0,0,0,14209

71798,0,0,0,14210

71803,0,0,0,14211

71808,0,0,0,14212

71813,0,0,0,14213

71818,0,0,0,14214

71823,0,0,0,14215

71828,0,0,0,14216

71833,0,0,0,14217

71838,0,0,0,14218

71843,0,0,0,14219

71848,0,0,0,14220

71853,0,0,0,14221

71858,0,0,0,14222

71863,0,0,0,14223

71868,0,0,0,14224

71873,0,0,0,14225

71878,0,0,0,14226

71883,0,0,0,14227

71888,0,0,0,14228

71893,0,0,0,14229

71898,0,0,0,14230

71903,0,0,0,14231

71908,0,0,0,14232

71913,0,0,0,14233

71918,0,0,0,14234

71923,0,0,0,14235

71928,0,0,0,14236

71933,0,0,0,14237

71938,0,0,0,14238

71943,0,0,0,14239

71948,0,0,0,14240

71953,0,0,0,14241

71958,0,0,0,14242

71963,0,0,0,14243

71968,0,0,0,14244

71973,0,0,0,14245

71978,0,0,0,14246

71983,0,0,0,14247

71988,0,0,0,14248

71993,0,0,0,14249

71998,0,0,0,14250

72003,0,0,0,14251

72008,0,0,0,14252

72013,0,0,0,14253

72018,0,0,0,14254

72023,0,0,0,14255

72028,0,0,0,14256

72033,0,0,0,14257

72038,0,0,0,14258

72043,0,0,0,14259

72048,0,0,0,14260

72053,0,0,0,14261

72058,0,0,0,14262

72063,0,0,0,14263

72068,0,0,0,14264

72073,0,0,0,14265

72078,0,0,0,14266

72083,0,0,0,14267

72088,0,0,0,14268

72093,0,0,0,14269

72098,0,0,0,14270

72103,0,0,0,14271

72108,0,0,0,14272

72113,0,0,0,14273

72118,0,0,0,14274

72123,0,0,0,14275

72128,0,0,0,14276

72133,0,0,0,14277

72138,0,0,0,14278

72143,0,0,0,14279

72148,0,0,0,14280

72153,0,0,0,14281

72158,0,0,0,14282

72163,0,0,0,14283

72168,0,0,0,14284

72173,0,0,0,14285

72178,0,0,0,14286

72183,0,0,0,14287

72188,0,0,0,14288

72193,0,0,0,14289

72198,0,0,0,14290

72203,0,0,0,14291

72208,0,0,0,14292

72213,0,0,0,14293

72218,0,0,0,14294

72223,0,0,0,14295

72228,0,0,0,14296

72233,0,0,0,14297

72238,0,0,0,14298

72243,0,0,0,14299

72248,0,0,0,14300

72253,0,0,0,14301

72258,0,0,0,14302

72263,0,0,0,14303

72268,0,0,0,14304

72273,0,0,0,14305

72278,0,0,0,14306

72283,0,0,0,14307

72288,0,0,0,14308

72293,0,0,0,14309

72298,0,0,0,14310

72303,0,0,0,14311

72308,0,0,0,14312

72313,0,0,0,14313

72318,0,0,0,14314

72323,0,0,0,14315

72328,0,0,0,14316

72333,0,0,0,14317

72338,0,0,0,14318

72343,0,0,0,14319

72348,0,0,0,14320

72353,0,0,0,14321

72358,0,0,0,14322

72363,0,0,0,14323

72368,0,0,0,14324

72373,0,0,0,14325

72378,0,0,0,14326

72383,0,0,0,14327

72388,0,0,0,14328

72393,0,0,0,14329

72398,0,0,0,14330

72403,0,0,0,14331

72408,0,0,0,14332

72413,0,0,0,14333

72418,0,0,0,14334

72423,0,0,0,14335

72428,0,0,0,14336

72433,0,0,0,14337

72438,0,0,0,14338

72443,0,0,0,14339

72448,0,0,0,14340

72453,0,0,0,14341

72458,0,0,0,14342

72463,0,0,0,14343

72468,0,0,0,14344

72473,0,0,0,14345

72478,0,0,0,14346

72483,0,0,0,14347

72488,0,0,0,14348

72493,0,0,0,14349

72498,0,0,0,14350

72503,0,0,0,14351

72508,0,0,0,14352

72513,0,0,0,14353

72518,0,0,0,14354

72523,0,0,0,14355

72528,0,0,0,14356

72533,0,0,0,14357

72538,0,0,0,14358

72543,0,0,0,14359

72548,0,0,0,14360

72553,0,0,0,14361

72558,0,0,0,14362

72563,0,0,0,14363

72568,0,0,0,14364

72573,0,0,0,14365

72578,0,0,0,14366

72583,0,0,0,14367

72588,0,0,0,14368

72593,0,0,0,14369

72598,0,0,0,14370

72603,0,0,0,14371

72608,0,0,0,14372

72613,0,0,0,14373

72618,0,0,0,14374

72623,0,0,0,14375

72628,0,0,0,14376

72633,0,0,0,14377

72638,0,0,0,14378

72643,0,0,0,14379

72648,0,0,0,14380

72653,0,0,0,14381

72658,0,0,0,14382

72663,0,0,0,14383

72668,0,0,0,14384

72673,0,0,0,14385

72678,0,0,0,14386

72683,0,0,0,14387

72688,0,0,0,14388

72693,0,0,0,14389

72698,0,0,0,14390

72703,0,0,0,14391

72708,0,0,0,14392

72713,0,0,0,14393

72718,0,0,0,14394

72723,0,0,0,14395

72728,0,0,0,14396

72733,0,0,0,14397

72738,0,0,0,14398

72743,0,0,0,14399

72748,0,0,0,14400

72753,0,0,0,14401

72758,0,0,0,14402

72763,0,0,0,14403

72768,0,0,0,14404

72773,0,0,0,14405

72778,0,0,0,14406

72783,0,0,0,14407

72788,0,0,0,14408

72793,0,0,0,14409

72798,0,0,0,14410

72803,0,0,0,14411

72808,0,0,0,14412

72813,0,0,0,14413

72818,0,0,0,14414

72823,0,0,0,14415

72828,0,0,0,14416

72833,0,0,0,14417

72838,0,0,0,14418

72843,0,0,0,14419

72848,0,0,0,14420

72853,0,0,0,14421

72858,0,0,0,14422

72863,0,0,0,14423

72868,0,0,0,14424

72873,0,0,0,14425

72878,0,0,0,14426

72883,0,0,0,14427

72888,0,0,0,14428

72893,0,0,0,14429

72898,0,0,0,14430

72903,0,0,0,14431

72908,0,0,0,14432

72913,0,0,0,14433

72918,0,0,0,14434

72923,0,0,0,14435

72928,0,0,0,14436

72933,0,0,0,14437

72938,0,0,0,14438

72943,0,0,0,14439

72948,0,0,0,14440

72953,0,0,0,14441

72958,0,0,0,14442

72963,0,0,0,14443

72968,0,0,0,14444

72973,0,0,0,14445

72978,0,0,0,14446

72983,0,0,0,14447

72988,0,0,0,14448

72993,0,0,0,14449

72998,0,0,0,14450

73003,0,0,0,14451

73008,0,0,0,14452

73013,0,0,0,14453

73018,0,0,0,14454

73023,0,0,0,14455

73028,0,0,0,14456

73033,0,0,0,14457

73038,0,0,0,14458

73043,0,0,0,14459

73048,0,0,0,14460

73053,0,0,0,14461

73058,0,0,0,14462

73063,0,0,0,14463

73068,0,0,0,14464

73073,0,0,0,14465

73078,0,0,0,14466

73083,0,0,0,14467

73088,0,0,0,14468

73093,0,0,0,14469

73098,0,0,0,14470

73103,0,0,0,14471

73108,0,0,0,14472

73113,0,0,0,14473

73118,0,0,0,14474

73123,0,0,0,14475

73128,0,0,0,14476

73133,0,0,0,14477

73138,0,0,0,14478

73143,0,0,0,14479

73148,0,0,0,14480

73153,0,0,0,14481

73158,0,0,0,14482

73163,0,0,0,14483

73168,0,0,0,14484

73173,0,0,0,14485

73178,0,0,0,14486

73183,0,0,0,14487

73188,0,0,0,14488

73193,0,0,0,14489

73198,0,0,0,14490

73203,0,0,0,14491

73208,0,0,0,14492

73213,0,0,0,14493

73218,0,0,0,14494

73223,0,0,0,14495

73228,0,0,0,14496

73233,0,0,0,14497

73238,0,0,0,14498

73243,0,0,0,14499

73248,0,0,0,14500

73253,0,0,0,14501

73258,0,0,0,14502

73263,0,0,0,14503

73268,0,0,0,14504

73273,0,0,0,14505

73278,0,0,0,14506

73283,0,0,0,14507

73288,0,0,0,14508

73293,0,0,0,14509

73298,0,0,0,14510

73303,0,0,0,14511

73308,0,0,0,14512

73313,0,0,0,14513

73318,0,0,0,14514

73323,0,0,0,14515

73328,0,0,0,14516

73333,0,0,0,14517

73338,0,0,0,14518

73343,0,0,0,14519

73348,0,0,0,14520

73353,0,0,0,14521

73358,0,0,0,14522

73363,0,0,0,14523

73368,0,0,0,14524

73373,0,0,0,14525

73378,0,0,0,14526

73383,0,0,0,14527

73388,0,0,0,14528

73393,0,0,0,14529

73398,0,0,0,14530

73403,0,0,0,14531

73408,0,0,0,14532

73413,0,0,0,14533

73418,0,0,0,14534

73423,0,0,0,14535

73428,0,0,0,14536

73433,0,0,0,14537

73438,0,0,0,14538

73443,0,0,0,14539

73448,0,0,0,14540

73453,0,0,0,14541

73458,0,0,0,14542

73463,0,0,0,14543

73468,0,0,0,14544

73473,0,0,0,14545

73478,0,0,0,14546

73483,0,0,0,14547

73488,0,0,0,14548

73493,0,0,0,14549

73498,0,0,0,14550

73503,0,0,0,14551

73508,0,0,0,14552

73513,0,0,0,14553

73518,0,0,0,14554

73523,0,0,0,14555

73528,0,0,0,14556

73533,0,0,0,14557

73538,0,0,0,14558

73543,0,0,0,14559

73548,0,0,0,14560

73553,0,0,0,14561

73558,0,0,0,14562

73563,0,0,0,14563

73568,0,0,0,14564

73573,0,0,0,14565

73578,0,0,0,14566

73583,0,0,0,14567

73588,0,0,0,14568

73593,0,0,0,14569

73598,0,0,0,14570

73603,0,0,0,14571

73608,0,0,0,14572

73613,0,0,0,14573

73618,0,0,0,14574

73623,0,0,0,14575

73628,0,0,0,14576

73633,0,0,0,14577

73638,0,0,0,14578

73643,0,0,0,14579

73648,0,0,0,14580

73653,0,0,0,14581

73658,0,0,0,14582

73663,0,0,0,14583

73668,0,0,0,14584

73673,0,0,0,14585

73678,0,0,0,14586

73683,0,0,0,14587

73688,0,0,0,14588

73693,0,0,0,14589

73698,0,0,0,14590

73703,0,0,0,14591

73708,0,0,0,14592

73713,0,0,0,14593

73718,0,0,0,14594

73723,0,0,0,14595

73728,0,0,0,14596

73733,0,0,0,14597

73738,0,0,0,14598

73743,0,0,0,14599

73748,0,0,0,14600

73753,0,0,0,14601

73758,0,0,0,14602

73763,0,0,0,14603

73768,0,0,0,14604

73773,0,0,0,14605

73778,0,0,0,14606

73783,0,0,0,14607

73788,0,0,0,14608

73793,0,0,0,14609

73798,0,0,0,14610

73803,0,0,0,14611

73808,0,0,0,14612

73813,0,0,0,14613

73818,0,0,0,14614

73823,0,0,0,14615

73828,0,0,0,14616

73833,0,0,0,14617

73838,0,0,0,14618

73843,0,0,0,14619

73848,0,0,0,14620

73853,0,0,0,14621

73858,0,0,0,14622

73863,0,0,0,14623

73868,0,0,0,14624

73873,0,0,0,14625

73878,0,0,0,14626

73883,0,0,0,14627

73888,0,0,0,14628

73893,0,0,0,14629

73898,0,0,0,14630

73903,0,0,0,14631

73908,0,0,0,14632

73913,0,0,0,14633

73918,0,0,0,14634

73923,0,0,0,14635

73928,0,0,0,14636

73933,0,0,0,14637

73938,0,0,0,14638

73943,0,0,0,14639

73948,0,0,0,14640

73953,0,0,0,14641

73958,0,0,0,14642

73963,0,0,0,14643

73968,0,0,0,14644

73973,0,0,0,14645

73978,0,0,0,14646

73983,0,0,0,14647

73988,0,0,0,14648

73993,0,0,0,14649

73998,0,0,0,14650

74003,0,0,0,14651

74008,0,0,0,14652

74013,0,0,0,14653

74018,0,0,0,14654

74023,0,0,0,14655

74028,0,0,0,14656

74033,0,0,0,14657

74038,0,0,0,14658

74043,0,0,0,14659

74048,0,0,0,14660

74053,0,0,0,14661

74058,0,0,0,14662

74063,0,0,0,14663

74068,0,0,0,14664

74073,0,0,0,14665

74078,0,0,0,14666

74083,0,0,0,14667

74088,0,0,0,14668

74093,0,0,0,14669

74098,0,0,0,14670

74103,0,0,0,14671

74108,0,0,0,14672

74113,0,0,0,14673

74118,0,0,0,14674

74123,0,0,0,14675

74128,0,0,0,14676

74133,0,0,0,14677

74138,0,0,0,14678

74143,0,0,0,14679

74148,0,0,0,14680

74153,0,0,0,14681

74158,0,0,0,14682

74163,0,0,0,14683

74168,0,0,0,14684

74173,0,0,0,14685

74178,0,0,0,14686

74183,0,0,0,14687

74188,0,0,0,14688

74193,0,0,0,14689

74198,0,0,0,14690

74203,0,0,0,14691

74208,0,0,0,14692

74213,0,0,0,14693

74218,0,0,0,14694

74223,0,0,0,14695

74228,0,0,0,14696

74233,0,0,0,14697

74238,0,0,0,14698

74243,0,0,0,14699

74248,0,0,0,14700

74253,0,0,0,14701

74258,0,0,0,14702

74263,0,0,0,14703

74268,0,0,0,14704

74273,0,0,0,14705

74278,0,0,0,14706

74283,0,0,0,14707

74288,0,0,0,14708

74293,0,0,0,14709

74298,0,0,0,14710

74303,0,0,0,14711

74308,0,0,0,14712

74313,0,0,0,14713

74318,0,0,0,14714

74323,0,0,0,14715

74328,0,0,0,14716

74333,0,0,0,14717

74338,0,0,0,14718

74343,0,0,0,14719

74348,0,0,0,14720

74353,0,0,0,14721

74358,0,0,0,14722

74363,0,0,0,14723

74368,0,0,0,14724

74373,0,0,0,14725

74378,0,0,0,14726

74383,0,0,0,14727

74388,0,0,0,14728

74393,0,0,0,14729

74398,0,0,0,14730

74403,0,0,0,14731

74408,0,0,0,14732

74413,0,0,0,14733

74418,0,0,0,14734

74423,0,0,0,14735

74428,0,0,0,14736

74433,0,0,0,14737

74438,0,0,0,14738

74443,0,0,0,14739

74448,0,0,0,14740

74453,0,0,0,14741

74458,0,0,0,14742

74463,0,0,0,14743

74468,0,0,0,14744

74473,0,0,0,14745

74478,0,0,0,14746

74483,0,0,0,14747

74488,0,0,0,14748

74493,0,0,0,14749

74498,0,0,0,14750

74503,0,0,0,14751

74508,0,0,0,14752

74513,0,0,0,14753

74518,0,0,0,14754

74523,0,0,0,14755

74528,0,0,0,14756

74533,0,0,0,14757

74538,0,0,0,14758

74543,0,0,0,14759

74548,0,0,0,14760

74553,0,0,0,14761

74558,0,0,0,14762

74563,0,0,0,14763

74568,0,0,0,14764

74573,0,0,0,14765

74578,0,0,0,14766

74583,0,0,0,14767

74588,0,0,0,14768

74593,0,0,0,14769

74598,0,0,0,14770

74603,0,0,0,14771

74608,0,0,0,14772

74613,0,0,0,14773

74618,0,0,0,14774

74623,0,0,0,14775

74628,0,0,0,14776

74633,0,0,0,14777

74638,0,0,0,14778

74643,0,0,0,14779

74648,0,0,0,14780

74653,0,0,0,14781

74658,0,0,0,14782

74663,0,0,0,14783

74668,0,0,0,14784

74673,0,0,0,14785

74678,0,0,0,14786

74683,0,0,0,14787

74688,0,0,0,14788

74693,0,0,0,14789

74698,0,0,0,14790

74703,0,0,0,14791

74708,0,0,0,14792

74713,0,0,0,14793

74718,0,0,0,14794

74723,0,0,0,14795

74728,0,0,0,14796

74733,0,0,0,14797

74738,0,0,0,14798

74743,0,0,0,14799

74748,0,0,0,14800

74753,0,0,0,14801

74758,0,0,0,14802

74763,0,0,0,14803

74768,0,0,0,14804

74773,0,0,0,14805

74778,0,0,0,14806

74783,0,0,0,14807

74788,0,0,0,14808

74793,0,0,0,14809

74798,0,0,0,14810

74803,0,0,0,14811

74808,0,0,0,14812

74813,0,0,0,14813

74818,0,0,0,14814

74823,0,0,0,14815

74828,0,0,0,14816

74833,0,0,0,14817

74838,0,0,0,14818

74843,0,0,0,14819

74848,0,0,0,14820

74853,0,0,0,14821

74858,0,0,0,14822

74863,0,0,0,14823

74868,0,0,0,14824

74873,0,0,0,14825

74878,0,0,0,14826

74883,0,0,0,14827

74888,0,0,0,14828

74893,0,0,0,14829

74898,0,0,0,14830

74903,0,0,0,14831

74908,0,0,0,14832

74913,0,0,0,14833

74918,0,0,0,14834

74923,0,0,0,14835

74928,0,0,0,14836

74933,0,0,0,14837

74938,0,0,0,14838

74943,0,0,0,14839

74948,0,0,0,14840

74953,0,0,0,14841

74958,0,0,0,14842

74963,0,0,0,14843

74968,0,0,0,14844

74973,0,0,0,14845

74978,0,0,0,14846

74983,0,0,0,14847

74988,0,0,0,14848

74993,0,0,0,14849

74998,0,0,0,14850

75003,0,0,0,14851

75008,0,0,0,14852

75013,0,0,0,14853

75018,0,0,0,14854

75023,0,0,0,14855

75028,0,0,0,14856

75033,0,0,0,14857

75038,0,0,0,14858

75043,0,0,0,14859

75048,0,0,0,14860

75053,0,0,0,14861

75058,0,0,0,14862

75063,0,0,0,14863

75068,0,0,0,14864

75073,0,0,0,14865

75078,0,0,0,14866

75083,0,0,0,14867

75088,0,0,0,14868

75093,0,0,0,14869

75098,0,0,0,14870

75103,0,0,0,14871

75108,0,0,0,14872

75113,0,0,0,14873

75118,0,0,0,14874

75123,0,0,0,14875

75128,0,0,0,14876

75133,0,0,0,14877

75138,0,0,0,14878

75143,0,0,0,14879

75148,0,0,0,14880

75153,0,0,0,14881

75158,0,0,0,14882

75163,0,0,0,14883

75168,0,0,0,14884

75173,0,0,0,14885

75178,0,0,0,14886

75183,0,0,0,14887

75188,0,0,0,14888

75193,0,0,0,14889

75198,0,0,0,14890

75203,0,0,0,14891

75208,0,0,0,14892

75213,0,0,0,14893

75218,0,0,0,14894

75223,0,0,0,14895

75228,0,0,0,14896

75233,0,0,0,14897

75238,0,0,0,14898

75243,0,0,0,14899

75248,0,0,0,14900

75253,0,0,0,14901

75258,0,0,0,14902

75263,0,0,0,14903

75268,0,0,0,14904

75273,0,0,0,14905

75278,0,0,0,14906

75283,0,0,0,14907

75288,0,0,0,14908

75293,0,0,0,14909

75298,0,0,0,14910

75303,0,0,0,14911

75308,0,0,0,14912

75313,0,0,0,14913

75318,0,0,0,14914

75323,0,0,0,14915

75328,0,0,0,14916

75333,0,0,0,14917

75338,0,0,0,14918

75343,0,0,0,14919

75348,0,0,0,14920

75353,0,0,0,14921

75358,0,0,0,14922

75363,0,0,0,14923

75368,0,0,0,14924

75373,0,0,0,14925

75378,0,0,0,14926

75383,0,0,0,14927

75388,0,0,0,14928

75393,0,0,0,14929

75398,0,0,0,14930

75403,0,0,0,14931

75408,0,0,0,14932

75413,0,0,0,14933

75418,0,0,0,14934

75423,0,0,0,14935

75428,0,0,0,14936

75433,0,0,0,14937

75438,0,0,0,14938

75443,0,0,0,14939

75448,0,0,0,14940

75453,0,0,0,14941

75458,0,0,0,14942

75463,0,0,0,14943

75468,0,0,0,14944

75473,0,0,0,14945

75478,0,0,0,14946

75483,0,0,0,14947

75488,0,0,0,14948

75493,0,0,0,14949

75498,0,0,0,14950

75503,0,0,0,14951

75508,0,0,0,14952

75513,0,0,0,14953

75518,0,0,0,14954

75523,0,0,0,14955

75528,0,0,0,14956

75533,0,0,0,14957

75538,0,0,0,14958

75543,0,0,0,14959

75548,0,0,0,14960

75553,0,0,0,14961

75558,0,0,0,14962

75563,0,0,0,14963

75568,0,0,0,14964

75573,0,0,0,14965

75578,0,0,0,14966

75583,0,0,0,14967

75588,0,0,0,14968

75593,0,0,0,14969

75598,0,0,0,14970

75603,0,0,0,14971

75608,0,0,0,14972

75613,0,0,0,14973

75618,0,0,0,14974

75623,0,0,0,14975

75628,0,0,0,14976

75633,0,0,0,14977

75638,0,0,0,14978

75643,0,0,0,14979

75648,0,0,0,14980

75653,0,0,0,14981

75658,0,0,0,14982

75663,0,0,0,14983

75668,0,0,0,14984

75673,0,0,0,14985

75678,0,0,0,14986

75683,0,0,0,14987

75688,0,0,0,14988

75693,0,0,0,14989

75698,0,0,0,14990

75703,0,0,0,14991

75708,0,0,0,14992

75713,0,0,0,14993

75718,0,0,0,14994

75723,0,0,0,14995

75728,0,0,0,14996

75733,0,0,0,14997

75738,0,0,0,14998

75743,0,0,0,14999

75748,0,0,0,15000

75753,0,0,0,15001

75758,0,0,0,15002

75763,0,0,0,15003

75768,0,0,0,15004

75773,0,0,0,15005

75778,0,0,0,15006

75783,0,0,0,15007

75788,0,0,0,15008

75793,0,0,0,15009

75798,0,0,0,15010

75803,0,0,0,15011

75808,0,0,0,15012

75813,0,0,0,15013

75818,0,0,0,15014

75823,0,0,0,15015

75828,0,0,0,15016

75833,0,0,0,15017

75838,0,0,0,15018

75843,0,0,0,15019

75848,0,0,0,15020

75853,0,0,0,15021

75858,0,0,0,15022

75863,0,0,0,15023

75868,0,0,0,15024

75873,0,0,0,15025

75878,0,0,0,15026

75883,0,0,0,15027

75888,0,0,0,15028

75893,0,0,0,15029

75898,0,0,0,15030

75903,0,0,0,15031

75908,0,0,0,15032

75913,0,0,0,15033

75918,0,0,0,15034

75923,0,0,0,15035

75928,0,0,0,15036

75933,0,0,0,15037

75938,0,0,0,15038

75943,0,0,0,15039

75948,0,0,0,15040

75953,0,0,0,15041

75958,0,0,0,15042

75963,0,0,0,15043

75968,0,0,0,15044

75973,0,0,0,15045

75978,0,0,0,15046

75983,0,0,0,15047

75988,0,0,0,15048

75993,0,0,0,15049

75998,0,0,0,15050

76003,0,0,0,15051

76008,0,0,0,15052

76013,0,0,0,15053

76018,0,0,0,15054

76023,0,0,0,15055

76028,0,0,0,15056

76033,0,0,0,15057

76038,0,0,0,15058

76043,0,0,0,15059

76048,0,0,0,15060

76053,0,0,0,15061

76058,0,0,0,15062

76063,0,0,0,15063

76068,0,0,0,15064

76073,0,0,0,15065

76078,0,0,0,15066

76083,0,0,0,15067

76088,0,0,0,15068

